filename,dose_Gy,particle_type,hr_post_exposure
P280_73668439105-F5_005_004_proj.tif,1.0,X-ray,4
P280_73668439105-F5_003_001_proj.tif,1.0,X-ray,4
P242_73665006707-C6_007_001_proj.tif,0.82,Fe,4
P280_73668439105-A7_009_023_proj.tif,1.0,X-ray,4
P242_73665006707-C8_034_001_proj.tif,0.82,Fe,4
P280_73668439105-E1_001_022_proj.tif,1.0,X-ray,4
P280_73668439105-E6_004_028_proj.tif,1.0,X-ray,4
P242_73665006707-E4_009_022_proj.tif,0.82,Fe,4
P242_73665006707-E4_014_011_proj.tif,0.82,Fe,4
P280_73668439105-E5_011_023_proj.tif,1.0,X-ray,4
P280_73668439105-E2_001_004_proj.tif,1.0,X-ray,4
P242_73665006707-G3_004_009_proj.tif,0.82,Fe,4
P242_73665006707-C8_023_020_proj.tif,0.82,Fe,4
P242_73665006707-G3_012_036_proj.tif,0.82,Fe,4
P280_73668439105-E1_001_051_proj.tif,1.0,X-ray,4
P280_73668439105-F5_001_032_proj.tif,1.0,X-ray,4
P280_73668439105-E1_006_035_proj.tif,1.0,X-ray,4
P280_73668439105-E6_023_009_proj.tif,1.0,X-ray,4
P242_73665006707-E4_006_039_proj.tif,0.82,Fe,4
P242_73665006707-A6_001_004_proj.tif,0.82,Fe,4
P280_73668439105-E5_001_046_proj.tif,1.0,X-ray,4
P280_73668439105-D5_003_024_proj.tif,1.0,X-ray,4
P280_73668439105-E5_005_024_proj.tif,1.0,X-ray,4
P280_73668439105-C7_013_011_proj.tif,1.0,X-ray,4
P280_73668439105-E1_003_053_proj.tif,1.0,X-ray,4
P242_73665006707-C8_021_017_proj.tif,0.82,Fe,4
P280_73668439105-E1_007_026_proj.tif,1.0,X-ray,4
P280_73668439105-A7_020_011_proj.tif,1.0,X-ray,4
P280_73668439105-D5_009_036_proj.tif,1.0,X-ray,4
P242_73665006707-A6_004_032_proj.tif,0.82,Fe,4
P242_73665006707-C7_029_006_proj.tif,0.82,Fe,4
P242_73665006707-G4_009_028_proj.tif,0.82,Fe,4
P242_73665006707-G3_018_018_proj.tif,0.82,Fe,4
P242_73665006707-C7_017_007_proj.tif,0.82,Fe,4
P280_73668439105-C7_005_027_proj.tif,1.0,X-ray,4
P280_73668439105-A7_017_006_proj.tif,1.0,X-ray,4
P242_73665006707-C7_011_020_proj.tif,0.82,Fe,4
P280_73668439105-C7_022_006_proj.tif,1.0,X-ray,4
P280_73668439105-A7_016_004_proj.tif,1.0,X-ray,4
P242_73665006707-A8_015_001_proj.tif,0.82,Fe,4
P280_73668439105-E2_035_001_proj.tif,1.0,X-ray,4
P280_73668439105-E5_012_034_proj.tif,1.0,X-ray,4
P280_73668439105-C7_021_018_proj.tif,1.0,X-ray,4
P242_73665006707-A6_006_027_proj.tif,0.82,Fe,4
P280_73668439105-C7_002_005_proj.tif,1.0,X-ray,4
P280_73668439105-C7_023_007_proj.tif,1.0,X-ray,4
P242_73665006707-E4_020_012_proj.tif,0.82,Fe,4
P280_73668439105-A7_001_016_proj.tif,1.0,X-ray,4
P242_73665006707-G4_010_024_proj.tif,0.82,Fe,4
P280_73668439105-E6_002_036_proj.tif,1.0,X-ray,4
P280_73668439105-F5_003_003_proj.tif,1.0,X-ray,4
P242_73665006707-G3_003_003_proj.tif,0.82,Fe,4
P280_73668439105-E6_001_024_proj.tif,1.0,X-ray,4
P280_73668439105-E1_010_047_proj.tif,1.0,X-ray,4
P280_73668439105-F5_008_017_proj.tif,1.0,X-ray,4
P280_73668439105-E1_005_047_proj.tif,1.0,X-ray,4
P242_73665006707-A6_016_005_proj.tif,0.82,Fe,4
P280_73668439105-C7_026_003_proj.tif,1.0,X-ray,4
P280_73668439105-E1_001_053_proj.tif,1.0,X-ray,4
P242_73665006707-A8_011_013_proj.tif,0.82,Fe,4
P242_73665006707-G4_009_003_proj.tif,0.82,Fe,4
P280_73668439105-F5_004_046_proj.tif,1.0,X-ray,4
P280_73668439105-A7_013_029_proj.tif,1.0,X-ray,4
P242_73665006707-C7_021_011_proj.tif,0.82,Fe,4
P242_73665006707-C7_023_003_proj.tif,0.82,Fe,4
P242_73665006707-C6_006_006_proj.tif,0.82,Fe,4
P242_73665006707-A6_010_032_proj.tif,0.82,Fe,4
P242_73665006707-C7_031_004_proj.tif,0.82,Fe,4
P242_73665006707-E4_022_015_proj.tif,0.82,Fe,4
P280_73668439105-E6_009_035_proj.tif,1.0,X-ray,4
P280_73668439105-C7_024_004_proj.tif,1.0,X-ray,4
P280_73668439105-D5_004_039_proj.tif,1.0,X-ray,4
P280_73668439105-E6_009_019_proj.tif,1.0,X-ray,4
P242_73665006707-A8_027_005_proj.tif,0.82,Fe,4
P242_73665006707-A8_011_017_proj.tif,0.82,Fe,4
P280_73668439105-E6_013_001_proj.tif,1.0,X-ray,4
P280_73668439105-E6_001_006_proj.tif,1.0,X-ray,4
P242_73665006707-G4_002_035_proj.tif,0.82,Fe,4
P280_73668439105-E6_016_001_proj.tif,1.0,X-ray,4
P242_73665006707-A8_030_010_proj.tif,0.82,Fe,4
P242_73665006707-G4_003_013_proj.tif,0.82,Fe,4
P280_73668439105-E5_002_045_proj.tif,1.0,X-ray,4
P280_73668439105-F5_011_009_proj.tif,1.0,X-ray,4
P242_73665006707-G4_004_015_proj.tif,0.82,Fe,4
P242_73665006707-A6_003_012_proj.tif,0.82,Fe,4
P242_73665006707-G4_005_003_proj.tif,0.82,Fe,4
P280_73668439105-C7_032_004_proj.tif,1.0,X-ray,4
P280_73668439105-E5_001_070_proj.tif,1.0,X-ray,4
P280_73668439105-F5_005_025_proj.tif,1.0,X-ray,4
P280_73668439105-E6_001_021_proj.tif,1.0,X-ray,4
P242_73665006707-C7_013_024_proj.tif,0.82,Fe,4
P280_73668439105-F5_005_036_proj.tif,1.0,X-ray,4
P242_73665006707-C8_004_029_proj.tif,0.82,Fe,4
P242_73665006707-C8_025_007_proj.tif,0.82,Fe,4
P280_73668439105-E2_019_007_proj.tif,1.0,X-ray,4
P242_73665006707-E4_008_019_proj.tif,0.82,Fe,4
P280_73668439105-E1_001_050_proj.tif,1.0,X-ray,4
P242_73665006707-A6_005_026_proj.tif,0.82,Fe,4
P280_73668439105-E1_001_045_proj.tif,1.0,X-ray,4
P280_73668439105-A7_024_005_proj.tif,1.0,X-ray,4
P280_73668439105-E6_005_026_proj.tif,1.0,X-ray,4
P242_73665006707-G4_007_010_proj.tif,0.82,Fe,4
P242_73665006707-C7_015_016_proj.tif,0.82,Fe,4
P280_73668439105-D5_011_016_proj.tif,1.0,X-ray,4
P280_73668439105-E5_008_016_proj.tif,1.0,X-ray,4
P242_73665006707-G3_003_037_proj.tif,0.82,Fe,4
P242_73665006707-E4_001_013_proj.tif,0.82,Fe,4
P280_73668439105-F5_007_010_proj.tif,1.0,X-ray,4
P242_73665006707-C7_011_026_proj.tif,0.82,Fe,4
P280_73668439105-A7_006_031_proj.tif,1.0,X-ray,4
P242_73665006707-A6_008_036_proj.tif,0.82,Fe,4
P242_73665006707-C8_003_033_proj.tif,0.82,Fe,4
P280_73668439105-E5_015_014_proj.tif,1.0,X-ray,4
P242_73665006707-C8_025_005_proj.tif,0.82,Fe,4
P280_73668439105-E1_004_061_proj.tif,1.0,X-ray,4
P280_73668439105-E1_001_035_proj.tif,1.0,X-ray,4
P242_73665006707-C8_003_028_proj.tif,0.82,Fe,4
P280_73668439105-F5_004_045_proj.tif,1.0,X-ray,4
P280_73668439105-E5_008_004_proj.tif,1.0,X-ray,4
P242_73665006707-A6_008_020_proj.tif,0.82,Fe,4
P280_73668439105-E1_008_040_proj.tif,1.0,X-ray,4
P242_73665006707-C6_005_016_proj.tif,0.82,Fe,4
P280_73668439105-E1_002_055_proj.tif,1.0,X-ray,4
P280_73668439105-F5_012_017_proj.tif,1.0,X-ray,4
P242_73665006707-A8_009_013_proj.tif,0.82,Fe,4
P242_73665006707-C7_021_003_proj.tif,0.82,Fe,4
P280_73668439105-E1_019_002_proj.tif,1.0,X-ray,4
P280_73668439105-E1_003_060_proj.tif,1.0,X-ray,4
P280_73668439105-D5_006_027_proj.tif,1.0,X-ray,4
P242_73665006707-C7_006_013_proj.tif,0.82,Fe,4
P280_73668439105-D5_003_028_proj.tif,1.0,X-ray,4
P280_73668439105-E1_012_033_proj.tif,1.0,X-ray,4
P280_73668439105-E1_015_017_proj.tif,1.0,X-ray,4
P242_73665006707-E4_001_053_proj.tif,0.82,Fe,4
P280_73668439105-C7_009_018_proj.tif,1.0,X-ray,4
P242_73665006707-G4_009_037_proj.tif,0.82,Fe,4
P242_73665006707-A8_002_013_proj.tif,0.82,Fe,4
P280_73668439105-E2_021_007_proj.tif,1.0,X-ray,4
P280_73668439105-E1_012_031_proj.tif,1.0,X-ray,4
P242_73665006707-A8_012_009_proj.tif,0.82,Fe,4
P242_73665006707-C8_016_018_proj.tif,0.82,Fe,4
P280_73668439105-C7_032_008_proj.tif,1.0,X-ray,4
P242_73665006707-C8_024_012_proj.tif,0.82,Fe,4
P242_73665006707-C7_006_001_proj.tif,0.82,Fe,4
P280_73668439105-A7_004_004_proj.tif,1.0,X-ray,4
P280_73668439105-E2_036_004_proj.tif,1.0,X-ray,4
P242_73665006707-C7_013_008_proj.tif,0.82,Fe,4
P280_73668439105-E5_006_004_proj.tif,1.0,X-ray,4
P280_73668439105-C7_025_010_proj.tif,1.0,X-ray,4
P280_73668439105-E6_018_022_proj.tif,1.0,X-ray,4
P242_73665006707-G3_001_053_proj.tif,0.82,Fe,4
P242_73665006707-G4_016_012_proj.tif,0.82,Fe,4
P280_73668439105-E5_014_037_proj.tif,1.0,X-ray,4
P280_73668439105-E5_013_035_proj.tif,1.0,X-ray,4
P280_73668439105-E6_012_035_proj.tif,1.0,X-ray,4
P280_73668439105-E1_002_024_proj.tif,1.0,X-ray,4
P280_73668439105-E1_012_012_proj.tif,1.0,X-ray,4
P242_73665006707-E4_002_006_proj.tif,0.82,Fe,4
P280_73668439105-E6_003_044_proj.tif,1.0,X-ray,4
P280_73668439105-D5_010_004_proj.tif,1.0,X-ray,4
P242_73665006707-C7_008_012_proj.tif,0.82,Fe,4
P280_73668439105-E5_006_019_proj.tif,1.0,X-ray,4
P242_73665006707-A8_014_008_proj.tif,0.82,Fe,4
P242_73665006707-E4_009_030_proj.tif,0.82,Fe,4
P242_73665006707-G3_003_013_proj.tif,0.82,Fe,4
P242_73665006707-G4_009_002_proj.tif,0.82,Fe,4
P242_73665006707-C7_001_035_proj.tif,0.82,Fe,4
P280_73668439105-E1_011_020_proj.tif,1.0,X-ray,4
P280_73668439105-E2_016_003_proj.tif,1.0,X-ray,4
P242_73665006707-C7_010_004_proj.tif,0.82,Fe,4
P242_73665006707-G3_006_013_proj.tif,0.82,Fe,4
P242_73665006707-G3_007_027_proj.tif,0.82,Fe,4
P280_73668439105-E5_002_037_proj.tif,1.0,X-ray,4
P280_73668439105-D5_014_008_proj.tif,1.0,X-ray,4
P280_73668439105-A7_009_002_proj.tif,1.0,X-ray,4
P242_73665006707-C8_015_023_proj.tif,0.82,Fe,4
P242_73665006707-G3_004_037_proj.tif,0.82,Fe,4
P242_73665006707-E4_002_042_proj.tif,0.82,Fe,4
P280_73668439105-A7_001_003_proj.tif,1.0,X-ray,4
P242_73665006707-A8_016_007_proj.tif,0.82,Fe,4
P280_73668439105-D5_016_015_proj.tif,1.0,X-ray,4
P280_73668439105-C7_002_031_proj.tif,1.0,X-ray,4
P242_73665006707-C8_019_004_proj.tif,0.82,Fe,4
P280_73668439105-D5_004_014_proj.tif,1.0,X-ray,4
P280_73668439105-E6_003_005_proj.tif,1.0,X-ray,4
P242_73665006707-A6_010_019_proj.tif,0.82,Fe,4
P280_73668439105-E5_011_016_proj.tif,1.0,X-ray,4
P242_73665006707-E4_002_019_proj.tif,0.82,Fe,4
P242_73665006707-G4_004_024_proj.tif,0.82,Fe,4
P242_73665006707-A6_001_037_proj.tif,0.82,Fe,4
P280_73668439105-E1_005_010_proj.tif,1.0,X-ray,4
P242_73665006707-C7_008_010_proj.tif,0.82,Fe,4
P280_73668439105-A7_002_002_proj.tif,1.0,X-ray,4
P280_73668439105-C7_033_016_proj.tif,1.0,X-ray,4
P242_73665006707-C8_019_013_proj.tif,0.82,Fe,4
P242_73665006707-C6_031_004_proj.tif,0.82,Fe,4
P242_73665006707-C8_021_007_proj.tif,0.82,Fe,4
P280_73668439105-E2_018_007_proj.tif,1.0,X-ray,4
P242_73665006707-C8_012_021_proj.tif,0.82,Fe,4
P242_73665006707-G3_007_015_proj.tif,0.82,Fe,4
P242_73665006707-G4_005_014_proj.tif,0.82,Fe,4
P280_73668439105-F5_001_023_proj.tif,1.0,X-ray,4
P242_73665006707-E4_001_052_proj.tif,0.82,Fe,4
P242_73665006707-E4_005_039_proj.tif,0.82,Fe,4
P280_73668439105-E2_017_004_proj.tif,1.0,X-ray,4
P280_73668439105-E1_002_063_proj.tif,1.0,X-ray,4
P280_73668439105-E6_009_025_proj.tif,1.0,X-ray,4
P280_73668439105-E5_007_044_proj.tif,1.0,X-ray,4
P280_73668439105-C7_002_008_proj.tif,1.0,X-ray,4
P280_73668439105-E6_022_012_proj.tif,1.0,X-ray,4
P280_73668439105-E1_011_034_proj.tif,1.0,X-ray,4
P280_73668439105-E1_001_033_proj.tif,1.0,X-ray,4
P242_73665006707-E4_007_016_proj.tif,0.82,Fe,4
P280_73668439105-E1_007_010_proj.tif,1.0,X-ray,4
P280_73668439105-E6_015_018_proj.tif,1.0,X-ray,4
P242_73665006707-G3_005_033_proj.tif,0.82,Fe,4
P242_73665006707-G3_010_022_proj.tif,0.82,Fe,4
P242_73665006707-G4_006_008_proj.tif,0.82,Fe,4
P242_73665006707-C7_019_010_proj.tif,0.82,Fe,4
P242_73665006707-A6_001_007_proj.tif,0.82,Fe,4
P280_73668439105-F5_015_017_proj.tif,1.0,X-ray,4
P280_73668439105-E5_005_023_proj.tif,1.0,X-ray,4
P242_73665006707-G3_001_052_proj.tif,0.82,Fe,4
P242_73665006707-C6_039_001_proj.tif,0.82,Fe,4
P242_73665006707-G4_009_033_proj.tif,0.82,Fe,4
P280_73668439105-A7_005_030_proj.tif,1.0,X-ray,4
P242_73665006707-C7_008_027_proj.tif,0.82,Fe,4
P242_73665006707-G3_005_024_proj.tif,0.82,Fe,4
P242_73665006707-C7_010_022_proj.tif,0.82,Fe,4
P242_73665006707-E4_010_016_proj.tif,0.82,Fe,4
P280_73668439105-E5_003_035_proj.tif,1.0,X-ray,4
P280_73668439105-E6_006_020_proj.tif,1.0,X-ray,4
P280_73668439105-F5_005_041_proj.tif,1.0,X-ray,4
P242_73665006707-E4_006_003_proj.tif,0.82,Fe,4
P280_73668439105-D5_004_041_proj.tif,1.0,X-ray,4
P280_73668439105-E1_004_042_proj.tif,1.0,X-ray,4
P242_73665006707-E4_007_003_proj.tif,0.82,Fe,4
P242_73665006707-A6_010_018_proj.tif,0.82,Fe,4
P280_73668439105-A7_005_007_proj.tif,1.0,X-ray,4
P242_73665006707-G4_004_042_proj.tif,0.82,Fe,4
P242_73665006707-G3_007_014_proj.tif,0.82,Fe,4
P280_73668439105-D5_004_003_proj.tif,1.0,X-ray,4
P242_73665006707-E4_011_022_proj.tif,0.82,Fe,4
P242_73665006707-C8_022_007_proj.tif,0.82,Fe,4
P280_73668439105-E1_001_048_proj.tif,1.0,X-ray,4
P242_73665006707-C8_004_003_proj.tif,0.82,Fe,4
P280_73668439105-E1_004_020_proj.tif,1.0,X-ray,4
P242_73665006707-C8_024_018_proj.tif,0.82,Fe,4
P280_73668439105-E5_004_019_proj.tif,1.0,X-ray,4
P280_73668439105-E6_008_029_proj.tif,1.0,X-ray,4
P280_73668439105-F5_001_012_proj.tif,1.0,X-ray,4
P280_73668439105-E2_012_011_proj.tif,1.0,X-ray,4
P280_73668439105-D5_015_003_proj.tif,1.0,X-ray,4
P242_73665006707-C6_035_008_proj.tif,0.82,Fe,4
P280_73668439105-E1_004_051_proj.tif,1.0,X-ray,4
P280_73668439105-D5_003_032_proj.tif,1.0,X-ray,4
P280_73668439105-E5_010_005_proj.tif,1.0,X-ray,4
P280_73668439105-E2_006_015_proj.tif,1.0,X-ray,4
P280_73668439105-E6_012_032_proj.tif,1.0,X-ray,4
P280_73668439105-E1_019_001_proj.tif,1.0,X-ray,4
P242_73665006707-G3_009_029_proj.tif,0.82,Fe,4
P242_73665006707-C8_009_019_proj.tif,0.82,Fe,4
P242_73665006707-E4_001_049_proj.tif,0.82,Fe,4
P242_73665006707-G4_008_011_proj.tif,0.82,Fe,4
P280_73668439105-A7_004_036_proj.tif,1.0,X-ray,4
P280_73668439105-C7_010_012_proj.tif,1.0,X-ray,4
P280_73668439105-E5_006_018_proj.tif,1.0,X-ray,4
P280_73668439105-E6_024_008_proj.tif,1.0,X-ray,4
P280_73668439105-E5_006_024_proj.tif,1.0,X-ray,4
P242_73665006707-C6_027_004_proj.tif,0.82,Fe,4
P242_73665006707-G3_002_007_proj.tif,0.82,Fe,4
P280_73668439105-E5_011_032_proj.tif,1.0,X-ray,4
P242_73665006707-A6_005_019_proj.tif,0.82,Fe,4
P242_73665006707-C7_018_001_proj.tif,0.82,Fe,4
P242_73665006707-C8_006_025_proj.tif,0.82,Fe,4
P280_73668439105-A7_019_020_proj.tif,1.0,X-ray,4
P242_73665006707-C7_001_045_proj.tif,0.82,Fe,4
P280_73668439105-E2_009_005_proj.tif,1.0,X-ray,4
P242_73665006707-E4_004_040_proj.tif,0.82,Fe,4
P280_73668439105-E5_001_050_proj.tif,1.0,X-ray,4
P280_73668439105-F5_001_039_proj.tif,1.0,X-ray,4
P280_73668439105-E6_018_024_proj.tif,1.0,X-ray,4
P242_73665006707-C6_001_022_proj.tif,0.82,Fe,4
P280_73668439105-C7_014_017_proj.tif,1.0,X-ray,4
P242_73665006707-G4_011_038_proj.tif,0.82,Fe,4
P280_73668439105-E6_002_013_proj.tif,1.0,X-ray,4
P242_73665006707-C7_011_018_proj.tif,0.82,Fe,4
P280_73668439105-F5_008_042_proj.tif,1.0,X-ray,4
P280_73668439105-E1_002_042_proj.tif,1.0,X-ray,4
P280_73668439105-E2_007_003_proj.tif,1.0,X-ray,4
P242_73665006707-C8_014_028_proj.tif,0.82,Fe,4
P280_73668439105-E6_003_008_proj.tif,1.0,X-ray,4
P280_73668439105-F5_008_032_proj.tif,1.0,X-ray,4
P242_73665006707-E4_008_022_proj.tif,0.82,Fe,4
P242_73665006707-G4_016_014_proj.tif,0.82,Fe,4
P242_73665006707-A8_003_009_proj.tif,0.82,Fe,4
P280_73668439105-E5_012_017_proj.tif,1.0,X-ray,4
P242_73665006707-G4_005_043_proj.tif,0.82,Fe,4
P280_73668439105-E6_018_013_proj.tif,1.0,X-ray,4
P280_73668439105-E2_027_006_proj.tif,1.0,X-ray,4
P242_73665006707-C8_019_009_proj.tif,0.82,Fe,4
P280_73668439105-E6_016_019_proj.tif,1.0,X-ray,4
P242_73665006707-G4_003_021_proj.tif,0.82,Fe,4
P280_73668439105-D5_002_044_proj.tif,1.0,X-ray,4
P242_73665006707-G3_014_027_proj.tif,0.82,Fe,4
P242_73665006707-E4_024_005_proj.tif,0.82,Fe,4
P280_73668439105-D5_013_009_proj.tif,1.0,X-ray,4
P280_73668439105-E6_001_028_proj.tif,1.0,X-ray,4
P280_73668439105-E5_008_023_proj.tif,1.0,X-ray,4
P242_73665006707-G4_002_024_proj.tif,0.82,Fe,4
P242_73665006707-C8_009_017_proj.tif,0.82,Fe,4
P242_73665006707-E4_005_044_proj.tif,0.82,Fe,4
P242_73665006707-C8_026_018_proj.tif,0.82,Fe,4
P242_73665006707-C8_022_017_proj.tif,0.82,Fe,4
P280_73668439105-A7_002_034_proj.tif,1.0,X-ray,4
P280_73668439105-E6_015_014_proj.tif,1.0,X-ray,4
P242_73665006707-A6_012_017_proj.tif,0.82,Fe,4
P242_73665006707-G4_001_007_proj.tif,0.82,Fe,4
P242_73665006707-C7_006_031_proj.tif,0.82,Fe,4
P280_73668439105-A7_019_022_proj.tif,1.0,X-ray,4
P280_73668439105-A7_014_003_proj.tif,1.0,X-ray,4
P280_73668439105-C7_004_004_proj.tif,1.0,X-ray,4
P280_73668439105-F5_001_022_proj.tif,1.0,X-ray,4
P242_73665006707-G4_005_007_proj.tif,0.82,Fe,4
P242_73665006707-C7_001_011_proj.tif,0.82,Fe,4
P280_73668439105-A7_024_016_proj.tif,1.0,X-ray,4
P242_73665006707-E4_004_026_proj.tif,0.82,Fe,4
P280_73668439105-D5_004_017_proj.tif,1.0,X-ray,4
P242_73665006707-G3_006_021_proj.tif,0.82,Fe,4
P280_73668439105-C7_017_007_proj.tif,1.0,X-ray,4
P280_73668439105-E6_002_007_proj.tif,1.0,X-ray,4
P280_73668439105-F5_005_011_proj.tif,1.0,X-ray,4
P280_73668439105-D5_012_015_proj.tif,1.0,X-ray,4
P280_73668439105-E5_012_007_proj.tif,1.0,X-ray,4
P280_73668439105-E1_004_047_proj.tif,1.0,X-ray,4
P242_73665006707-A6_018_016_proj.tif,0.82,Fe,4
P242_73665006707-G3_004_025_proj.tif,0.82,Fe,4
P242_73665006707-A6_001_041_proj.tif,0.82,Fe,4
P242_73665006707-C8_025_015_proj.tif,0.82,Fe,4
P242_73665006707-A6_011_037_proj.tif,0.82,Fe,4
P242_73665006707-E4_002_037_proj.tif,0.82,Fe,4
P242_73665006707-C7_021_005_proj.tif,0.82,Fe,4
P242_73665006707-C8_006_023_proj.tif,0.82,Fe,4
P242_73665006707-E4_014_021_proj.tif,0.82,Fe,4
P280_73668439105-E6_021_013_proj.tif,1.0,X-ray,4
P280_73668439105-A7_020_008_proj.tif,1.0,X-ray,4
P242_73665006707-E4_001_056_proj.tif,0.82,Fe,4
P280_73668439105-F5_010_036_proj.tif,1.0,X-ray,4
P280_73668439105-D5_006_014_proj.tif,1.0,X-ray,4
P280_73668439105-E6_015_004_proj.tif,1.0,X-ray,4
P242_73665006707-C8_002_018_proj.tif,0.82,Fe,4
P280_73668439105-E6_001_026_proj.tif,1.0,X-ray,4
P242_73665006707-G3_005_002_proj.tif,0.82,Fe,4
P242_73665006707-E4_018_017_proj.tif,0.82,Fe,4
P280_73668439105-D5_008_017_proj.tif,1.0,X-ray,4
P242_73665006707-A8_003_003_proj.tif,0.82,Fe,4
P280_73668439105-D5_006_041_proj.tif,1.0,X-ray,4
P280_73668439105-C7_008_017_proj.tif,1.0,X-ray,4
P242_73665006707-A8_031_013_proj.tif,0.82,Fe,4
P242_73665006707-E4_007_029_proj.tif,0.82,Fe,4
P242_73665006707-G3_009_035_proj.tif,0.82,Fe,4
P280_73668439105-D5_003_010_proj.tif,1.0,X-ray,4
P280_73668439105-E1_009_020_proj.tif,1.0,X-ray,4
P280_73668439105-F5_015_021_proj.tif,1.0,X-ray,4
P280_73668439105-D5_001_014_proj.tif,1.0,X-ray,4
P280_73668439105-E5_014_018_proj.tif,1.0,X-ray,4
P280_73668439105-E6_021_015_proj.tif,1.0,X-ray,4
P242_73665006707-E4_006_017_proj.tif,0.82,Fe,4
P242_73665006707-C8_023_016_proj.tif,0.82,Fe,4
P242_73665006707-A8_011_010_proj.tif,0.82,Fe,4
P242_73665006707-C6_003_003_proj.tif,0.82,Fe,4
P242_73665006707-G4_011_009_proj.tif,0.82,Fe,4
P280_73668439105-E1_009_050_proj.tif,1.0,X-ray,4
P280_73668439105-E1_003_057_proj.tif,1.0,X-ray,4
P242_73665006707-C7_004_003_proj.tif,0.82,Fe,4
P280_73668439105-E1_011_024_proj.tif,1.0,X-ray,4
P242_73665006707-G3_010_030_proj.tif,0.82,Fe,4
P242_73665006707-A8_026_005_proj.tif,0.82,Fe,4
P280_73668439105-F5_006_045_proj.tif,1.0,X-ray,4
P242_73665006707-C7_002_037_proj.tif,0.82,Fe,4
P280_73668439105-C7_004_016_proj.tif,1.0,X-ray,4
P280_73668439105-E1_004_046_proj.tif,1.0,X-ray,4
P242_73665006707-C8_001_026_proj.tif,0.82,Fe,4
P242_73665006707-G4_006_042_proj.tif,0.82,Fe,4
P280_73668439105-F5_001_003_proj.tif,1.0,X-ray,4
P280_73668439105-E6_010_002_proj.tif,1.0,X-ray,4
P280_73668439105-E5_005_043_proj.tif,1.0,X-ray,4
P280_73668439105-F5_013_015_proj.tif,1.0,X-ray,4
P242_73665006707-A8_023_010_proj.tif,0.82,Fe,4
P242_73665006707-E4_009_037_proj.tif,0.82,Fe,4
P242_73665006707-A6_014_012_proj.tif,0.82,Fe,4
P280_73668439105-E1_001_064_proj.tif,1.0,X-ray,4
P242_73665006707-G3_009_039_proj.tif,0.82,Fe,4
P242_73665006707-A6_008_029_proj.tif,0.82,Fe,4
P280_73668439105-E6_020_015_proj.tif,1.0,X-ray,4
P280_73668439105-E6_007_034_proj.tif,1.0,X-ray,4
P280_73668439105-D5_001_036_proj.tif,1.0,X-ray,4
P280_73668439105-C7_001_014_proj.tif,1.0,X-ray,4
P242_73665006707-C8_020_018_proj.tif,0.82,Fe,4
P280_73668439105-E5_006_035_proj.tif,1.0,X-ray,4
P280_73668439105-E6_001_040_proj.tif,1.0,X-ray,4
P242_73665006707-A8_015_004_proj.tif,0.82,Fe,4
P280_73668439105-E2_023_004_proj.tif,1.0,X-ray,4
P242_73665006707-C8_001_030_proj.tif,0.82,Fe,4
P242_73665006707-E4_008_038_proj.tif,0.82,Fe,4
P242_73665006707-A6_007_041_proj.tif,0.82,Fe,4
P280_73668439105-C7_027_016_proj.tif,1.0,X-ray,4
P280_73668439105-D5_007_003_proj.tif,1.0,X-ray,4
P280_73668439105-E1_006_025_proj.tif,1.0,X-ray,4
P280_73668439105-E5_009_034_proj.tif,1.0,X-ray,4
P242_73665006707-A8_040_001_proj.tif,0.82,Fe,4
P280_73668439105-E1_010_024_proj.tif,1.0,X-ray,4
P280_73668439105-A7_008_018_proj.tif,1.0,X-ray,4
P280_73668439105-F5_010_028_proj.tif,1.0,X-ray,4
P280_73668439105-E6_009_030_proj.tif,1.0,X-ray,4
P280_73668439105-C7_033_003_proj.tif,1.0,X-ray,4
P242_73665006707-C8_010_019_proj.tif,0.82,Fe,4
P280_73668439105-C7_018_005_proj.tif,1.0,X-ray,4
P280_73668439105-C7_034_003_proj.tif,1.0,X-ray,4
P280_73668439105-F5_013_031_proj.tif,1.0,X-ray,4
P280_73668439105-E2_003_005_proj.tif,1.0,X-ray,4
P280_73668439105-E6_006_006_proj.tif,1.0,X-ray,4
P280_73668439105-E2_001_018_proj.tif,1.0,X-ray,4
P242_73665006707-E4_005_008_proj.tif,0.82,Fe,4
P280_73668439105-E1_011_025_proj.tif,1.0,X-ray,4
P280_73668439105-E6_007_011_proj.tif,1.0,X-ray,4
P242_73665006707-A8_019_012_proj.tif,0.82,Fe,4
P280_73668439105-F5_002_039_proj.tif,1.0,X-ray,4
P280_73668439105-E6_017_019_proj.tif,1.0,X-ray,4
P280_73668439105-C7_004_001_proj.tif,1.0,X-ray,4
P280_73668439105-D5_002_012_proj.tif,1.0,X-ray,4
P242_73665006707-C6_008_012_proj.tif,0.82,Fe,4
P280_73668439105-F5_003_024_proj.tif,1.0,X-ray,4
P242_73665006707-E4_007_006_proj.tif,0.82,Fe,4
P280_73668439105-E6_010_012_proj.tif,1.0,X-ray,4
P242_73665006707-G3_004_027_proj.tif,0.82,Fe,4
P242_73665006707-C8_021_015_proj.tif,0.82,Fe,4
P280_73668439105-C7_016_003_proj.tif,1.0,X-ray,4
P242_73665006707-C8_014_023_proj.tif,0.82,Fe,4
P242_73665006707-E4_001_015_proj.tif,0.82,Fe,4
P242_73665006707-E4_003_038_proj.tif,0.82,Fe,4
P242_73665006707-C7_003_022_proj.tif,0.82,Fe,4
P280_73668439105-C7_003_004_proj.tif,1.0,X-ray,4
